customer_id,churn_probability,risk_level,retention_priority,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,TechSupport,OnlineSecurity,PaperlessBilling,actual_churn
8161-QYMTT,0.8479148149490356,HIGH,URGENT,7,94.1,701.3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
2955-PSXOE,0.356509119272232,MEDIUM,ENGAGE,1,20.2,20.2,Month-to-month,No,Bank transfer (automatic),No internet service,No internet service,Yes,Yes
6834-NXDCA,0.6314529776573181,HIGH,URGENT,13,23.9,300.8,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
8701-DGLVH,0.0100912395864725,LOW,MONITOR,51,20.45,1042.65,Two year,No,Mailed check,No internet service,No internet service,No,No
2480-SQIOB,0.3800342381000519,MEDIUM,ENGAGE,4,44.8,169.65,Month-to-month,DSL,Electronic check,No,No,No,No
4993-JCRGJ,0.3342368304729461,MEDIUM,ENGAGE,26,84.3,2281.6,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No
0581-MDMPW,0.4039657711982727,MEDIUM,ENGAGE,24,88.95,2072.75,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No
7789-CRUVC,0.0913489162921905,LOW,MONITOR,61,94.2,5895.45,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No
0164-APGRB,0.0212169159203767,LOW,MONITOR,72,114.9,8496.7,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,No
8034-RYTVV,0.049006201326847,LOW,MONITOR,55,84.25,4589.85,One year,Fiber optic,Credit card (automatic),No,Yes,Yes,No
3018-TFTSU,0.2660080194473266,LOW,MONITOR,12,81.7,858.6,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes
9777-IQHWP,0.0287795271724462,LOW,MONITOR,64,93.4,5822.3,Two year,Fiber optic,Bank transfer (automatic),No,Yes,No,No
6899-PPEEA,0.640609622001648,HIGH,URGENT,37,96.55,3580.3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
6701-YVNQG,0.0016873964341357,LOW,MONITOR,72,88.7,6301.7,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
7649-PHJVR,0.0290756560862064,LOW,MONITOR,11,19.5,226.8,One year,No,Mailed check,No internet service,No internet service,No,No
9278-VZKCD,0.3785052597522735,MEDIUM,ENGAGE,52,109.1,5647.95,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No
7636-PEPNS,0.0673787593841552,LOW,MONITOR,58,44.1,2413.05,One year,DSL,Mailed check,No,No,Yes,No
1575-KRZZE,0.356871098279953,MEDIUM,ENGAGE,4,55.2,220.65,Month-to-month,DSL,Electronic check,No,Yes,No,No
8590-OHDIW,0.0120410043746232,LOW,MONITOR,38,20.3,749.35,One year,No,Mailed check,No internet service,No internet service,No,No
7764-BDPEE,0.1552919149398803,LOW,MONITOR,3,20.85,60.65,Month-to-month,No,Mailed check,No internet service,No internet service,No,No
9480-BQJEI,0.0357711128890514,LOW,MONITOR,62,92.3,5731.45,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No
3354-OADJP,0.0565095394849777,LOW,MONITOR,8,54.25,447.75,One year,DSL,Bank transfer (automatic),Yes,Yes,No,No
3181-MIZBN,0.1484656780958175,LOW,MONITOR,16,19.75,313.4,Month-to-month,No,Electronic check,No internet service,No internet service,No,No
9327-QSDED,0.2350291609764099,LOW,MONITOR,8,43.55,335.4,Month-to-month,DSL,Mailed check,No,No,No,No
4892-VLANZ,0.3197006583213806,MEDIUM,ENGAGE,1,19.8,19.8,Month-to-month,No,Mailed check,No internet service,No internet service,No,Yes
0298-XACET,0.0255837794393301,LOW,MONITOR,52,50.2,2554.0,Two year,DSL,Mailed check,Yes,No,No,No
6917-FIJHC,0.0009197188192047,LOW,MONITOR,72,26.0,1776.0,Two year,No,Mailed check,No internet service,No internet service,Yes,No
6557-BZXLQ,0.5545253753662109,MEDIUM,ENGAGE,16,69.65,1043.3,Month-to-month,Fiber optic,Electronic check,No,No,No,No
2432-TFSMK,0.13247811794281,LOW,MONITOR,18,89.6,1633.0,One year,Fiber optic,Credit card (automatic),No,No,Yes,No
4211-MMAZN,0.2606678009033203,LOW,MONITOR,1,20.25,20.25,Month-to-month,No,Mailed check,No internet service,No internet service,No,Yes
4751-ERMAN,0.0375832915306091,LOW,MONITOR,72,75.4,5480.25,Two year,DSL,Bank transfer (automatic),No,No,Yes,No
8430-TWCBX,0.0171459298580884,LOW,MONITOR,49,20.7,1032.05,One year,No,Credit card (automatic),No internet service,No internet service,No,No
1942-OQFRW,0.4954653680324554,MEDIUM,ENGAGE,1,44.0,44.0,Month-to-month,DSL,Electronic check,No,No,No,No
4075-JFPGR,0.1088254526257515,LOW,MONITOR,51,93.5,4619.55,One year,Fiber optic,Electronic check,No,Yes,Yes,No
3339-EAQNV,0.0700209811329841,LOW,MONITOR,72,97.25,7133.1,One year,Fiber optic,Credit card (automatic),No,No,Yes,No
5329-KRDTM,0.0123144136741757,LOW,MONITOR,72,77.35,5396.25,Two year,DSL,Credit card (automatic),Yes,No,No,No
0307-BCOPK,0.0058273999020457,LOW,MONITOR,16,19.05,326.65,One year,No,Mailed check,No internet service,No internet service,No,No
6473-ULUHT,0.1842676699161529,LOW,MONITOR,16,84.9,1398.25,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
1194-SPVSP,0.2564901113510132,LOW,MONITOR,1,19.65,19.65,Month-to-month,No,Bank transfer (automatic),No internet service,No internet service,No,No
7249-WBIYX,0.7811139822006226,HIGH,URGENT,10,85.6,813.85,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
2293-IJWPS,0.2786537408828735,LOW,MONITOR,57,100.75,5985.0,One year,Fiber optic,Credit card (automatic),No,No,Yes,No
4377-VDHYI,0.1436658650636673,LOW,MONITOR,32,90.8,3023.85,One year,Fiber optic,Electronic check,No,Yes,Yes,No
0019-EFAEP,0.0075242458842694,LOW,MONITOR,72,101.3,7261.25,Two year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No
2480-EJWYP,0.2558859586715698,LOW,MONITOR,58,97.8,5458.8,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,No
8970-ANWXO,0.1116947457194328,LOW,MONITOR,23,73.75,1756.6,One year,DSL,Mailed check,Yes,No,Yes,No
8739-WWKDU,0.6936274766921997,HIGH,URGENT,25,89.5,2196.15,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
2171-UDMFD,0.0548865497112274,LOW,MONITOR,32,19.45,674.55,Month-to-month,No,Credit card (automatic),No internet service,No internet service,Yes,No
7036-TYDEC,0.1538780927658081,LOW,MONITOR,69,104.0,7028.5,Two year,Fiber optic,Electronic check,Yes,No,No,No
3831-YCPUO,0.0030530467629432,LOW,MONITOR,72,109.5,7854.9,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No
0121-SNYRK,0.0228295270353555,LOW,MONITOR,50,35.4,1748.9,One year,DSL,Mailed check,Yes,Yes,Yes,No
3325-FUYCG,0.1701208353042602,LOW,MONITOR,28,106.1,2847.4,One year,Fiber optic,Electronic check,No,Yes,No,Yes
1952-DVVSW,0.043627131730318,LOW,MONITOR,10,20.1,184.4,One year,No,Mailed check,No internet service,No internet service,No,No
3571-DPYUH,0.0584749467670917,LOW,MONITOR,58,94.7,5430.35,One year,Fiber optic,Credit card (automatic),Yes,No,Yes,No
2077-MPJQO,0.7249667644500732,HIGH,URGENT,7,75.4,533.05,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
2391-SOORI,0.3173495233058929,MEDIUM,ENGAGE,4,49.35,219.65,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
4086-ATNFV,0.0310421753674745,LOW,MONITOR,34,60.8,2042.05,One year,DSL,Mailed check,No,Yes,Yes,No
3396-DKDEL,0.0451547615230083,LOW,MONITOR,70,115.15,8250.0,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No
7471-MQPOS,0.056348867714405,LOW,MONITOR,71,72.9,5139.65,One year,DSL,Bank transfer (automatic),Yes,No,Yes,No
7181-OQCUT,0.5773229598999023,MEDIUM,ENGAGE,21,103.85,2215.0,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No
3489-VSFRD,0.0278557762503623,LOW,MONITOR,56,60.25,3282.75,One year,DSL,Credit card (automatic),Yes,Yes,Yes,No
6283-GITPX,0.0042663621716201,LOW,MONITOR,71,76.9,5522.7,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
2845-HSJCY,0.593625009059906,MEDIUM,ENGAGE,14,87.25,1258.6,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
7216-KAOID,0.0277515817433595,LOW,MONITOR,41,19.5,798.2,One year,No,Bank transfer (automatic),No internet service,No internet service,No,No
6680-WKXRZ,0.5524536967277527,MEDIUM,ENGAGE,3,74.4,215.8,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,Yes
2346-LOCWC,0.0132199916988611,LOW,MONITOR,58,20.5,1191.4,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
0769-MURVM,0.0025572218000888,LOW,MONITOR,72,65.7,4575.35,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,No
3374-LXDEV,0.7215547561645508,HIGH,URGENT,13,89.4,1132.35,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
5318-YKDPV,0.0156174786388874,LOW,MONITOR,43,79.15,3566.6,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
8190-ZTQFB,0.2175268679857254,LOW,MONITOR,41,51.35,2075.1,One year,DSL,Electronic check,No,No,Yes,No
4512-ZUIYL,0.4596269726753235,MEDIUM,ENGAGE,2,70.0,153.05,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,Yes
3090-QFUVD,0.2548777163028717,LOW,MONITOR,1,20.3,20.3,Month-to-month,No,Credit card (automatic),No internet service,No internet service,No,No
4806-KEXQR,0.706393301486969,HIGH,URGENT,4,79.9,324.3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
2369-FEVNO,0.5149064064025879,MEDIUM,ENGAGE,1,19.9,19.9,Month-to-month,No,Mailed check,No internet service,No internet service,Yes,No
9637-CDTKZ,0.0037396689876914,LOW,MONITOR,72,114.1,8086.4,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No
2954-PIBKO,0.0131503473967313,LOW,MONITOR,69,64.15,4254.1,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
2212-LYASK,0.1217938363552093,LOW,MONITOR,27,45.85,1246.4,One year,DSL,Credit card (automatic),No,No,Yes,No
9481-SFCQY,0.2261437028646469,LOW,MONITOR,14,59.8,824.85,Month-to-month,DSL,Credit card (automatic),No,No,Yes,No
2828-SLQPF,0.2094817906618118,LOW,MONITOR,19,45.0,865.85,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No
4647-MUZON,0.4652319252490997,MEDIUM,ENGAGE,18,95.95,1745.5,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No
8212-DJRCH,0.5325891375541687,MEDIUM,ENGAGE,5,90.35,434.5,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No
0516-OOHAR,0.1461849510669708,LOW,MONITOR,28,100.35,2799.0,One year,Fiber optic,Bank transfer (automatic),No,No,No,No
4973-RLZVI,0.0561615079641342,LOW,MONITOR,30,74.65,2308.6,One year,DSL,Credit card (automatic),Yes,Yes,No,No
8089-UZWLX,0.2162405550479889,LOW,MONITOR,71,104.05,7413.55,Two year,Fiber optic,Bank transfer (automatic),No,No,No,No
9732-KPKBW,0.3303914368152618,MEDIUM,ENGAGE,1,53.95,53.95,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,Yes
9715-WZCLW,0.0390761420130729,LOW,MONITOR,71,97.2,6910.3,Two year,Fiber optic,Electronic check,No,Yes,Yes,No
0257-KXZGU,0.1026045680046081,LOW,MONITOR,32,62.45,2045.55,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No
0707-HOVVN,0.0995893627405166,LOW,MONITOR,70,75.5,5212.65,Two year,DSL,Bank transfer (automatic),Yes,No,Yes,No
5501-TVMGM,0.682558000087738,HIGH,URGENT,1,55.25,55.25,Month-to-month,DSL,Electronic check,No,No,Yes,No
3422-LYEPQ,0.8135793805122375,HIGH,URGENT,1,71.0,71.0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
2277-VWCNI,0.4907463490962982,MEDIUM,ENGAGE,4,48.75,179.85,Month-to-month,DSL,Mailed check,No,No,No,No
5461-QKNTN,0.3176220655441284,MEDIUM,ENGAGE,43,94.3,3953.15,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No
3967-KXAPS,0.00159838644322,LOW,MONITOR,72,92.3,6719.9,Two year,DSL,Credit card (automatic),Yes,Yes,No,No
6919-ELBGL,0.0232800766825675,LOW,MONITOR,72,114.95,8196.4,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
8361-LTMKD,0.7296079993247986,HIGH,URGENT,4,74.4,306.6,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
1131-ALZWV,0.0219502039253711,LOW,MONITOR,24,24.6,605.25,One year,No,Bank transfer (automatic),No internet service,No internet service,No,No
5178-LMXOP,0.9255762696266174,HIGH,URGENT,1,95.1,95.1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8992-CEUEN,0.1001499965786933,LOW,MONITOR,1,18.85,18.85,Month-to-month,No,Electronic check,No internet service,No internet service,No,No
3320-VEOYC,0.7223583459854126,HIGH,URGENT,14,95.6,1273.3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
3672-YITQD,0.6536825895309448,HIGH,URGENT,36,84.1,3021.6,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
6080-TCMYC,0.4525362849235534,MEDIUM,ENGAGE,40,81.2,3292.3,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
6734-FQAJX,0.1473708301782608,LOW,MONITOR,67,105.05,7171.7,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,No
1063-DHQJF,0.0200509298592805,LOW,MONITOR,69,92.15,6480.9,Two year,Fiber optic,Mailed check,Yes,No,Yes,No
3976-NLDEZ,0.3972699046134949,MEDIUM,ENGAGE,1,20.6,20.6,Month-to-month,No,Mailed check,No internet service,No internet service,No,No
1729-VLAZJ,0.0378585942089557,LOW,MONITOR,10,40.25,411.45,One year,DSL,Mailed check,Yes,Yes,No,No
3400-ESFUW,0.0191053859889507,LOW,MONITOR,55,57.55,3046.4,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,Yes
5271-YNWVR,0.0479708611965179,LOW,MONITOR,68,113.15,7856.0,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes
1587-FKLZB,0.4531443417072296,MEDIUM,ENGAGE,66,99.5,6822.15,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes
0958-YHXGP,0.5032733082771301,MEDIUM,ENGAGE,7,69.9,497.3,Month-to-month,Fiber optic,Mailed check,No,No,Yes,No
1494-EJZDW,0.0112715829163789,LOW,MONITOR,10,20.15,220.8,Two year,No,Mailed check,No internet service,No internet service,No,No
1816-FLZDK,0.3539388477802276,MEDIUM,ENGAGE,1,29.15,29.15,Month-to-month,DSL,Mailed check,Yes,No,No,No
2075-PUEPR,0.0845809504389762,LOW,MONITOR,55,19.35,1153.25,Two year,No,Bank transfer (automatic),No internet service,No internet service,No,No
1833-TCXKK,0.4640319347381592,MEDIUM,ENGAGE,45,107.75,4882.8,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No
1436-ZMJAN,0.2445671409368515,LOW,MONITOR,10,67.8,653.15,Month-to-month,DSL,Credit card (automatic),No,No,Yes,No
0106-UGRDO,0.086696021258831,LOW,MONITOR,69,116.0,8182.85,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,No
1069-XAIEM,0.9309099912643432,HIGH,URGENT,1,85.05,85.05,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
4213-HKBJO,0.0192697364836931,LOW,MONITOR,33,25.7,826.1,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
8345-MVDYC,0.0114103807136416,LOW,MONITOR,45,81.65,3618.7,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,No
2672-OJQZP,0.4468738138675689,MEDIUM,ENGAGE,1,44.75,44.75,Month-to-month,DSL,Mailed check,No,No,No,No
5136-RGMZO,0.1806300729513168,LOW,MONITOR,31,71.05,2168.15,Month-to-month,DSL,Electronic check,Yes,No,Yes,No
5774-QPLTF,0.0096744466572999,LOW,MONITOR,50,20.35,938.95,One year,No,Mailed check,No internet service,No internet service,Yes,No
5240-CAOYT,0.0816631615161895,LOW,MONITOR,57,87.55,4884.85,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
3707-GNWHM,0.8200510144233704,HIGH,URGENT,1,74.25,74.25,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
5159-YFPKQ,0.6835245490074158,HIGH,URGENT,2,75.8,160.75,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
5052-PNLOS,0.7859117984771729,HIGH,URGENT,3,105.35,323.25,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
6173-GOLSU,0.4419070184230804,MEDIUM,ENGAGE,67,94.65,6079.0,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No
6661-HBGWL,0.6033603549003601,HIGH,URGENT,42,104.75,4323.45,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
8207-VVMYB,0.0059574558399617,LOW,MONITOR,70,26.0,2006.95,Two year,No,Bank transfer (automatic),No internet service,No internet service,Yes,No
5324-KTGCG,0.0143021000549197,LOW,MONITOR,71,20.85,1539.75,One year,No,Electronic check,No internet service,No internet service,No,No
7354-OIJLX,0.7099770903587341,HIGH,URGENT,9,75.85,724.65,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
9286-BHDQG,0.0032947671134024,LOW,MONITOR,72,45.25,3139.8,Two year,DSL,Credit card (automatic),Yes,Yes,No,No
3567-PQTSO,0.1864682734012603,LOW,MONITOR,53,105.25,5576.3,One year,Fiber optic,Electronic check,No,No,Yes,No
3197-ARFOY,0.5862541198730469,MEDIUM,ENGAGE,19,105.0,2007.25,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No
5698-BQJOH,0.7065231800079346,HIGH,URGENT,9,94.4,857.25,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
1090-ESELR,0.0081596365198493,LOW,MONITOR,72,105.5,7611.55,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No
0056-EPFBG,0.0163237731903791,LOW,MONITOR,20,39.4,825.4,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
4955-VCWBI,0.0173540208488702,LOW,MONITOR,43,20.0,817.95,One year,No,Mailed check,No internet service,No internet service,No,No
4717-GHADL,0.0339673981070518,LOW,MONITOR,50,79.6,4024.2,Two year,DSL,Mailed check,Yes,No,Yes,No
0058-EVZWM,0.1436562091112136,LOW,MONITOR,55,89.8,4959.6,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No
7218-HKQFK,0.7110804319381714,HIGH,URGENT,2,94.2,167.5,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes
5057-RKGLH,0.0061152908019721,LOW,MONITOR,9,20.35,191.1,Two year,No,Mailed check,No internet service,No internet service,No,No
2309-OSFEU,0.4404763579368591,MEDIUM,ENGAGE,10,33.9,298.45,Month-to-month,DSL,Mailed check,No,No,Yes,Yes
3429-IFLEM,0.004649369046092,LOW,MONITOR,71,77.35,5550.1,Two year,DSL,Credit card (automatic),Yes,Yes,No,No
1550-LOAHA,0.375393658876419,MEDIUM,ENGAGE,32,84.15,2585.95,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,Yes
1400-MMYXY,0.854938805103302,HIGH,URGENT,3,105.9,334.65,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
7503-QQRVF,0.4777148067951202,MEDIUM,ENGAGE,16,74.3,1178.25,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes
7504-UWHNB,0.3309148550033569,MEDIUM,ENGAGE,25,69.75,1729.35,Month-to-month,Fiber optic,Electronic check,No,No,No,No
9565-JSNFM,0.1022235229611396,LOW,MONITOR,38,70.45,2597.6,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
4735-BJKOU,0.0071302512660622,LOW,MONITOR,40,20.15,804.85,Two year,No,Mailed check,No internet service,No internet service,No,No
3580-GICBM,0.0096835736185312,LOW,MONITOR,61,24.2,1445.2,Two year,No,Mailed check,No internet service,No internet service,Yes,No
7632-YUTXB,0.0145842572674155,LOW,MONITOR,25,20.05,520.1,One year,No,Mailed check,No internet service,No internet service,No,No
9412-ARGBX,0.0241579320281744,LOW,MONITOR,48,95.5,4627.85,Two year,Fiber optic,Mailed check,Yes,No,Yes,Yes
9576-ANLXO,0.5286995768547058,MEDIUM,ENGAGE,3,69.55,222.3,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
1110-KYLGQ,0.1550800949335098,LOW,MONITOR,63,108.25,6780.1,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No,No
8696-JKZNU,0.5339034795761108,MEDIUM,ENGAGE,37,76.25,2841.55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8757-TFHHJ,0.3988948166370392,MEDIUM,ENGAGE,1,49.8,49.8,Month-to-month,DSL,Credit card (automatic),No,Yes,Yes,No
2955-BJZHG,0.3793236017227173,MEDIUM,ENGAGE,17,80.85,1400.85,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
9048-JVYVF,0.3324110805988312,MEDIUM,ENGAGE,3,69.35,191.35,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes
0682-USIXD,0.361815869808197,MEDIUM,ENGAGE,21,86.05,1818.9,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No
3884-UEBXB,0.0081305438652634,LOW,MONITOR,67,36.15,2434.45,Two year,DSL,Bank transfer (automatic),No,Yes,No,No
1776-SPBWV,0.0369094982743263,LOW,MONITOR,34,20.1,682.1,One year,No,Bank transfer (automatic),No internet service,No internet service,Yes,No
9050-QLROH,0.3826321363449096,MEDIUM,ENGAGE,18,90.7,1597.25,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes
2925-VDZHY,0.0015663659432902,LOW,MONITOR,72,88.7,6501.35,Two year,DSL,Credit card (automatic),Yes,Yes,No,No
9512-UIBFX,0.289279967546463,LOW,MONITOR,18,95.15,1779.95,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
8676-TRMJS,0.5413037538528442,MEDIUM,ENGAGE,3,75.0,209.1,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
3334-CTHOL,0.5442938208580017,MEDIUM,ENGAGE,1,49.95,49.95,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,Yes
6331-LWDTQ,0.3508840799331665,MEDIUM,ENGAGE,10,72.15,794.25,Month-to-month,DSL,Credit card (automatic),No,No,Yes,Yes
3847-BAERP,0.1364981979131698,LOW,MONITOR,10,20.9,247.0,Month-to-month,No,Mailed check,No internet service,No internet service,Yes,No
4709-LKHYG,0.0276235658675432,LOW,MONITOR,29,20.0,540.05,One year,No,Electronic check,No internet service,No internet service,No,No
8621-MNIHH,0.5110069513320923,MEDIUM,ENGAGE,34,94.25,3217.55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8884-ADFVN,0.8763473629951477,HIGH,URGENT,7,101.95,700.85,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
2885-HIJDH,0.0442776307463645,LOW,MONITOR,69,86.9,6194.1,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,No
8570-KLJYJ,0.0269360095262527,LOW,MONITOR,36,54.45,1893.5,One year,DSL,Mailed check,No,Yes,No,No
9339-FIIJL,0.0081321783363819,LOW,MONITOR,72,85.95,6151.9,Two year,DSL,Bank transfer (automatic),Yes,No,No,No
6223-DHJGV,0.0111413765698671,LOW,MONITOR,42,20.65,958.1,One year,No,Mailed check,No internet service,No internet service,Yes,No
0959-WHOKV,0.2829502820968628,LOW,MONITOR,42,99.0,4298.45,One year,Fiber optic,Electronic check,No,Yes,Yes,No
9610-WCESF,0.0650549754500389,LOW,MONITOR,67,43.9,3097.2,Two year,DSL,Electronic check,Yes,Yes,No,No
9279-CJEOJ,0.5290148258209229,MEDIUM,ENGAGE,21,95.4,2025.1,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No
2985-FMWYF,0.6755382418632507,HIGH,URGENT,23,93.5,2341.55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
3540-RZJYU,0.3300719261169433,MEDIUM,ENGAGE,15,86.2,1270.2,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
2522-WLNSF,0.0477862805128097,LOW,MONITOR,34,64.2,2106.3,One year,DSL,Bank transfer (automatic),Yes,No,No,No
6861-XWTWQ,0.9253414273262024,HIGH,URGENT,7,99.25,665.45,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8735-NBLWT,0.0495455004274845,LOW,MONITOR,9,20.4,184.1,Month-to-month,No,Mailed check,No internet service,No internet service,No,No
1744-JHKYS,0.0501447021961212,LOW,MONITOR,34,24.7,780.2,Month-to-month,No,Electronic check,No internet service,No internet service,No,No
0841-NULXI,0.8045028448104858,HIGH,URGENT,1,35.55,35.55,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
4016-BJKTZ,0.2436230182647705,LOW,MONITOR,25,108.9,2809.05,Two year,Fiber optic,Electronic check,Yes,No,No,No
9298-WGMRW,0.0150459436699748,LOW,MONITOR,72,115.5,8312.75,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
7893-IXHRQ,0.3679894506931305,MEDIUM,ENGAGE,1,20.55,20.55,Month-to-month,No,Electronic check,No internet service,No internet service,No,Yes
8785-CJSHH,0.4526085555553436,MEDIUM,ENGAGE,60,99.8,5985.75,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
7654-YWJUF,0.0678215026855468,LOW,MONITOR,43,84.25,3539.25,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
8909-BOLNL,0.0567909963428974,LOW,MONITOR,3,21.2,52.05,One year,No,Mailed check,No internet service,No internet service,No,No
9919-FZDED,0.0041035562753677,LOW,MONITOR,72,84.1,5981.65,Two year,DSL,Credit card (automatic),No,Yes,Yes,No
0322-CHQRU,0.5064266920089722,MEDIUM,ENGAGE,2,45.35,89.5,Month-to-month,DSL,Electronic check,No,No,No,Yes
3587-PMCOY,0.6130165457725525,HIGH,URGENT,10,98.9,1064.95,One year,Fiber optic,Electronic check,No,Yes,Yes,No
0655-RBDUG,0.9166057109832764,HIGH,URGENT,7,98.05,713.0,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
0983-TATYJ,0.0405263677239418,LOW,MONITOR,33,51.45,1758.9,One year,DSL,Mailed check,Yes,No,Yes,No
5650-YLIBA,0.5489034652709961,MEDIUM,ENGAGE,31,81.15,2640.55,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
5144-TVGLP,0.5198179483413696,MEDIUM,ENGAGE,38,94.75,3653.0,Month-to-month,Fiber optic,Electronic check,No,No,No,No
3569-EDBPQ,0.332099974155426,MEDIUM,ENGAGE,24,84.35,1938.05,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No
4945-RVMTE,0.1215555071830749,LOW,MONITOR,28,59.55,1646.45,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No
